Index,Store,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
8137,45,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.684,False
8138,45,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.16409,8.684,False
8139,45,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.1626135,8.684,False
8140,45,75.71,3.807,3657.79,6.0,0.3,1630.5,3794.22,191.2284919,8.684,False
8141,45,72.62,3.834,7936.2,58.38,22.0,5518.07,2291.97,191.3448865,8.684,False
8142,45,75.09,3.867,23641.3,6.0,92.93,6988.31,3992.13,191.461281,8.684,False
8143,45,75.7,3.911,11024.45,12.8,52.63,1854.77,2055.7,191.5776756,8.684,True
8145,45,65.32,4.038,8452.2,92.28,63.24,2376.38,8670.4,191.8567038,8.684,False
8146,45,64.88,3.997,4556.61,20.64,1.5,1601.01,3288.25,192.0135577,8.684,False
8150,45,58.85,3.882,4018.91,58.08,100.0,211.94,858.33,192.3088989,8.667,False
8151,45,52.45,3.787,11069.0,6937.91,47.57,7926.2,1362.22,192.2869435,8.667,False
8152,45,41.2,3.771,2605.32,13041.23,17.84,640.33,2016.71,192.2649882,8.667,False
8153,45,45.61,3.75,18700.38,499.75,28.2,1800.78,10303.93,192.2616192,8.667,False
8159,45,35.96,3.563,12751.77,24656.74,230.07,31.46,1654.14,192.5592643,8.667,True
8160,45,32.87,3.592,1341.33,30325.14,8.93,35.85,3682.17,192.6596222,8.625,False
8161,45,38.78,3.611,3877.36,15559.85,3.81,152.18,2403.14,192.7599801,8.625,False
8162,45,41.45,3.605,14746.1,4071.06,4.02,483.58,1467.78,192.8095068,8.625,False
8163,45,26.49,3.583,3130.28,1362.1,0.2,332.68,1361.74,192.838701,8.625,False
8164,45,34.92,3.615,14508.96,1092.53,827.9,26424.02,700.93,192.8678952,8.625,False
8165,45,28.99,3.753,53311.88,531.33,78.26,24823.94,3233.44,192.8970893,8.625,True
8166,45,35.87,3.814,9362.02,2017.68,0.36,5012.39,6411.71,192.9434712,8.625,False
8167,45,31.48,3.859,10781.51,2735.67,23.38,1516.76,3061.21,193.0328221,8.625,False
8168,45,39.72,3.89,6614.32,147.82,5.6,27.55,1668.95,193.1221731,8.625,False
8169,45,36.13,3.86,16382.54,88.67,34.62,3096.92,3486.91,193.211524,8.625,False
8173,45,43.94,3.763,16427.83,5341.41,182.59,1523.83,1743.09,193.5160471,8.335,False
8174,45,57.39,3.724,8760.15,1713.11,21.08,1302.31,1380.74,193.589304,8.335,False
8175,45,56.27,3.676,1399.81,39.89,44.38,60.83,1445.05,193.589304,8.335,False
